pc11_state_id,pc11_district_id,state_name,district_name,st_share,sc_share,ptg_share,tot_p,inc_5k_plus_share,ed_prim_share,land_own_share
8,126,rajasthan,pratapgarh,0.14960892810657564,0.011459266934154333,0.0,312.875,0.08338041971782924,0.20607119727595247,0.6489888475037083
8,127,rajasthan,baran,0.17699648131584295,0.1239911811105136,0.0522263145138477,120.0,0.06629798420054725,0.4226750349947091,0.5707221668846203
8,127,rajasthan,kota,0.07224698185893086,0.0671790497690458,0.00025534126582997323,102767.72428154935,0.23882043870749686,0.3691968196518462,0.5301396208200853
8,128,rajasthan,baran,0.10709524416791497,0.05256707450123473,0.06621484978239504,108299.09880750933,0.19473337102157687,0.30703798700861284,0.5530644942779998
8,129,rajasthan,jhalawar,0.05584515443271598,0.04915746953521916,0.0036977143809982776,130036.00689655173,0.10722161320470344,0.2554600731968806,0.5649473140675876
8,130,rajasthan,udaipur,0.19628653643971194,0.010931190012639837,7.654647028819991e-05,299226.72332858574,0.10262329238353649,0.2308375125899513,0.6763428455024846
8,131,rajasthan,banswara,0.2158301620520362,0.0110665528580199,0.0,129.0,0.0679886695050315,0.3255814045898674,0.0991501398279038
8,131,rajasthan,pratapgarh,0.24750118887039613,0.01682444516154123,1.7400265409905414e-05,111641.69016578294,0.07434706627031418,0.22963231627209177,0.6919728130387501
9,132,uttar pradesh,saharanpur,4.7098090251034025e-05,0.06181162349369228,8.545506801222864e-06,436386.0,0.36532679274541624,0.37753314351163064,0.2759223964669588
9,133,uttar pradesh,muzaffarnagar,0.00016390629823682717,0.03468633425174404,6.99427863362766e-07,466399.0,0.48411739285128197,0.3826859217265863,0.34229781613828303
9,134,uttar pradesh,bijnor,0.0008582292134315323,0.09538114480524257,0.0010015655929526324,473828.0,0.31894593687531025,0.4982154232836922,0.4380354523967131
9,135,uttar pradesh,moradabad,7.460783622391025e-05,0.06589963114280585,0.002185379935233572,903548.0,0.31938302410005337,0.3907459989247767,0.5140498350396059
9,136,uttar pradesh,rampur,0.00024749942953687415,0.04136255319238381,9.2764376405218e-06,551956.0,0.25259356780536213,0.2968573782602758,0.4464957149272114
9,137,uttar pradesh,jyotiba phule nagar,0.0009246402334497332,0.02886355990351928,0.008374280490590115,300662.0,0.360565516521008,0.49543832154891526,0.152289377903095
9,138,uttar pradesh,meerut,0.0005009771751636015,0.06480600988419764,0.0006871086919611728,413162.0,0.3911652081314109,0.5030462229690208,0.46237147644475335
9,139,uttar pradesh,baghpat,0.00020502184175111505,0.02133133620279733,2.5688180799727497e-05,195402.0,0.5935007817958393,0.5696913256593557,0.3736514895459934
9,140,uttar pradesh,ghaziabad,0.0002992086123932848,0.04599646877310932,1.637926976938864e-05,472415.0,0.45181426480525827,0.5367777368395913,0.43136082406384346
9,141,uttar pradesh,gautam buddha nagar,0.0004866454951345603,0.05448343057206856,0.0010422330863971443,247477.0,0.5210423196659506,0.5604740147411243,0.37277991834182267
9,142,uttar pradesh,bulandshahr,0.0002484040269717391,0.07235112042617801,0.0005476379174640143,696919.0,0.3407124517764627,0.4822342342643214,0.5635186781479246
9,143,uttar pradesh,aligarh,0.00023057643370299628,0.0782852172581387,0.000264499448075692,571127.0,0.28937466761173697,0.38431723784074096,0.5731143273922282
9,144,uttar pradesh,mahamaya nagar,0.00031101021824437496,0.0692671160126945,0.005011247412318126,470724.0,0.3503242069977497,0.5372654281475997,0.42675427222203316
9,145,uttar pradesh,mathura,0.0005854556848342583,0.056564289010771304,0.00018310519646552994,698814.0,0.37510738670288113,0.5162146583828888,0.5400130376021596
9,146,uttar pradesh,agra,0.0003725738093441627,0.06182998246416404,0.0006569796543310686,508290.0,0.40953154686742227,0.5236257219123881,0.5144129468038716
9,147,uttar pradesh,firozabad,0.00031219418492646706,0.06521748078022738,0.0,551208.0,0.28538310756756613,0.527706211645075,0.6105414533429563
9,148,uttar pradesh,mainpuri,0.00010839179971803246,0.06441809035014709,0.00042635609992923516,327178.0,0.19106276693182483,0.559167242343707,0.6667563327377221
9,149,uttar pradesh,budaun,0.000741008597176494,0.0549576533705452,0.006536885402136976,639774.0,0.21662524537260638,0.2926084102066293,0.6570260744153787
9,150,uttar pradesh,bareilly,0.0004283371943499373,0.04431179248051445,0.0018879548000447523,605932.0,0.2287281809709607,0.3559604087077115,0.5205516136594495
9,151,uttar pradesh,pilibhit,0.0005634490866526457,0.06134021527019101,3.916958780365607e-06,200490.0,0.2646482096569037,0.37274555961734485,0.6816048081941484
9,152,uttar pradesh,shahjahanpur,9.49763223938042e-05,0.05496758581649962,0.0,514835.0,0.20972169539640315,0.33750772328641065,0.5252036480632075
9,153,uttar pradesh,kheri,0.008760480453867266,0.10714236979516932,9.250243819212609e-05,889088.0,0.19411981578008566,0.34912621817507206,0.6040054278141713
9,154,uttar pradesh,sitapur,0.00021298068092851053,0.1324203273277175,0.00044363887431455754,876040.0,0.15401889265952295,0.31827173488735055,0.6598762811565668
9,155,uttar pradesh,hardoi,0.0009791756307167897,0.10406353966469425,0.00048291978949164887,752864.951268466,0.1762031631244356,0.4302776548586851,0.6602440420242269
